x,y,t,u,v
1.91919,-1.5102,0,1.02855,0.05088
1.9899,-1.5102,0,1.01998,0.04303
2.06061,-1.5102,0,1.01245,0.034
2.13131,-1.5102,0,1.00622,0.02392
2.20202,-1.5102,0,1.00134,0.01292
2.27273,-1.5102,0,0.99801,0.00115
2.34343,-1.5102,0,0.99631,-0.01118
2.41414,-1.5102,0,0.99632,-0.02394
2.48485,-1.5102,0,0.99813,-0.03683
2.55556,-1.5102,0,1.00177,-0.04967
2.62626,-1.5102,0,1.00734,-0.06224
2.69697,-1.5102,0,1.01471,-0.07417
2.76768,-1.5102,0,1.02401,-0.08529
2.83838,-1.5102,0,1.03501,-0.09529
2.90909,-1.5102,0,1.04773,-0.10382
2.9798,-1.5102,0,1.06177,-0.11073
3.05051,-1.5102,0,1.07705,-0.11568
3.12121,-1.5102,0,1.09346,-0.11813
3.19192,-1.5102,0,1.11069,-0.11836
3.26263,-1.5102,0,1.12821,-0.11604
3.33333,-1.5102,0,1.14584,-0.11098
3.40404,-1.5102,0,1.16318,-0.10321
3.47475,-1.5102,0,1.17982,-0.09275
3.54545,-1.5102,0,1.19543,-0.07977
3.61616,-1.5102,0,1.20957,-0.06448
3.68687,-1.5102,0,1.2219,-0.04712
3.75758,-1.5102,0,1.23207,-0.02812
3.82828,-1.5102,0,1.23987,-0.00788
3.89899,-1.5102,0,1.245,0.01321
3.9697,-1.5102,0,1.24752,0.03464
4.0404,-1.5102,0,1.24736,0.05599
4.11111,-1.5102,0,1.24451,0.0768
4.18182,-1.5102,0,1.23932,0.09672
4.25253,-1.5102,0,1.23179,0.11548
4.32323,-1.5102,0,1.22246,0.13288
4.39394,-1.5102,0,1.21141,0.14857
4.46465,-1.5102,0,1.1991,0.1629
4.53535,-1.5102,0,1.18556,0.17534
4.60606,-1.5102,0,1.17137,0.1863
4.67677,-1.5102,0,1.15659,0.19555
4.74747,-1.5102,0,1.14145,0.20326
4.81818,-1.5102,0,1.12615,0.20953
4.88889,-1.5102,0,1.11083,0.21444
4.9596,-1.5102,0,1.09558,0.21812
5.0303,-1.5102,0,1.0805,0.22066
5.10101,-1.5102,0,1.06564,0.22216
5.17172,-1.5102,0,1.05106,0.22269
5.24242,-1.5102,0,1.03679,0.22236
5.31313,-1.5102,0,1.02281,0.22123
5.38384,-1.5102,0,1.00917,0.21937
5.45455,-1.5102,0,0.99585,0.21683
5.52525,-1.5102,0,0.9828,0.21364
5.59596,-1.5102,0,0.97014,0.20992
5.66667,-1.5102,0,0.9577,0.20556
5.73737,-1.5102,0,0.94557,0.2007
5.80808,-1.5102,0,0.93371,0.1953
5.87879,-1.5102,0,0.92209,0.18936
5.94949,-1.5102,0,0.91071,0.1829
6.0202,-1.5102,0,0.89958,0.1759
6.09091,-1.5102,0,0.88868,0.16835
6.16162,-1.5102,0,0.87803,0.16022
6.23232,-1.5102,0,0.86761,0.15149
6.30303,-1.5102,0,0.85747,0.14217
6.37374,-1.5102,0,0.8476,0.13224
6.44444,-1.5102,0,0.83801,0.12164
6.51515,-1.5102,0,0.82871,0.1105
6.58586,-1.5102,0,0.81979,0.09871
6.65657,-1.5102,0,0.81096,0.08646
6.72727,-1.5102,0,0.80253,0.07373
6.79798,-1.5102,0,0.79449,0.0605
6.86869,-1.5102,0,0.78686,0.04676
6.93939,-1.5102,0,0.77982,0.0325
7.0101,-1.5102,0,0.77404,0.0172
7.08081,-1.5102,0,0.76978,0.00081
7.15152,-1.5102,0,0.76754,-0.01692
7.22222,-1.5102,0,0.76778,-0.03609
7.29293,-1.5102,0,0.77035,-0.05589
7.36364,-1.5102,0,0.77553,-0.07676
7.43434,-1.5102,0,0.78308,-0.0979
7.50505,-1.5102,0,0.79267,-0.11877
7.57576,-1.5102,0,0.80393,-0.13903
7.64646,-1.5102,0,0.81646,-0.15826
7.71717,-1.5102,0,0.82983,-0.17616
7.78788,-1.5102,0,0.84376,-0.1926
7.85859,-1.5102,0,0.8579,-0.2073
7.92929,-1.5102,0,0.87225,-0.22056
8,-1.5102,0,0.88668,-0.23235
1,-1.42857,0,1.17223,0.03682
1.07071,-1.42857,0,1.16405,0.04704
1.14141,-1.42857,0,1.15451,0.05615
1.21212,-1.42857,0,1.14408,0.06441
1.28283,-1.42857,0,1.13277,0.07126
1.35354,-1.42857,0,1.12071,0.07673
1.42424,-1.42857,0,1.10809,0.08075
1.49495,-1.42857,0,1.09501,0.0831
1.56566,-1.42857,0,1.08173,0.08385
1.63636,-1.42857,0,1.06845,0.0829
1.70707,-1.42857,0,1.05535,0.08024
1.77778,-1.42857,0,1.04271,0.07588
1.84848,-1.42857,0,1.03069,0.06986
1.91919,-1.42857,0,1.01949,0.06222
1.9899,-1.42857,0,1.00932,0.0532
2.06061,-1.42857,0,1.00046,0.04273
2.13131,-1.42857,0,0.99291,0.03103
2.20202,-1.42857,0,0.98688,0.01826
2.27273,-1.42857,0,0.98265,0.00456
2.34343,-1.42857,0,0.98022,-0.00984
2.41414,-1.42857,0,0.97965,-0.02473
2.48485,-1.42857,0,0.98112,-0.03988
2.55556,-1.42857,0,0.98465,-0.05502
2.62626,-1.42857,0,0.99028,-0.06986
2.69697,-1.42857,0,0.998,-0.08411
2.76768,-1.42857,0,1.00771,-0.09742
2.83838,-1.42857,0,1.01933,-0.10949
2.90909,-1.42857,0,1.03275,-0.11988
2.9798,-1.42857,0,1.04792,-0.12842
3.05051,-1.42857,0,1.06425,-0.13472
3.12121,-1.42857,0,1.08188,-0.13847
3.19192,-1.42857,0,1.10055,-0.13955
3.26263,-1.42857,0,1.12023,-0.13744
3.33333,-1.42857,0,1.13964,-0.13264
3.40404,-1.42857,0,1.1592,-0.12429
3.47475,-1.42857,0,1.17833,-0.11297
3.54545,-1.42857,0,1.19666,-0.09858
3.61616,-1.42857,0,1.21364,-0.0814
3.68687,-1.42857,0,1.22879,-0.06171
3.75758,-1.42857,0,1.2417,-0.03994
3.82828,-1.42857,0,1.252,-0.0166
3.89899,-1.42857,0,1.25935,0.00779
3.9697,-1.42857,0,1.26353,0.03265
4.0404,-1.42857,0,1.26452,0.05729
4.11111,-1.42857,0,1.26235,0.08129
4.18182,-1.42857,0,1.25728,0.10431
4.25253,-1.42857,0,1.24939,0.12563
4.32323,-1.42857,0,1.23924,0.14538
4.39394,-1.42857,0,1.22708,0.1631
4.46465,-1.42857,0,1.21334,0.17872
4.53535,-1.42857,0,1.19824,0.19236
4.60606,-1.42857,0,1.1824,0.20405
4.67677,-1.42857,0,1.16592,0.21379
4.74747,-1.42857,0,1.14919,0.22178
4.81818,-1.42857,0,1.1323,0.2281
4.88889,-1.42857,0,1.1155,0.23294
4.9596,-1.42857,0,1.09888,0.2364
5.0303,-1.42857,0,1.08253,0.23863
5.10101,-1.42857,0,1.06652,0.23977
5.17172,-1.42857,0,1.05089,0.2399
5.24242,-1.42857,0,1.03565,0.23916
5.31313,-1.42857,0,1.02082,0.23761
5.38384,-1.42857,0,1.00639,0.23535
5.45455,-1.42857,0,0.99232,0.23243
5.52525,-1.42857,0,0.97858,0.22885
5.59596,-1.42857,0,0.96528,0.22478
5.66667,-1.42857,0,0.95223,0.22009
5.73737,-1.42857,0,0.93948,0.2149
5.80808,-1.42857,0,0.927,0.2092
5.87879,-1.42857,0,0.91478,0.20299
5.94949,-1.42857,0,0.9028,0.19625
6.0202,-1.42857,0,0.89103,0.18898
6.09091,-1.42857,0,0.87948,0.18117
6.16162,-1.42857,0,0.86814,0.17279
6.23232,-1.42857,0,0.85702,0.16381
6.30303,-1.42857,0,0.84611,0.15421
6.37374,-1.42857,0,0.83543,0.14396
6.44444,-1.42857,0,0.825,0.1331
6.51515,-1.42857,0,0.81472,0.12162
6.58586,-1.42857,0,0.8048,0.10955
6.65657,-1.42857,0,0.7949,0.09701
6.72727,-1.42857,0,0.78536,0.08392
6.79798,-1.42857,0,0.77626,0.07013
6.86869,-1.42857,0,0.76774,0.0557
6.93939,-1.42857,0,0.7604,0.04005
7.0101,-1.42857,0,0.75476,0.02291
7.08081,-1.42857,0,0.75129,0.00411
7.15152,-1.42857,0,0.75073,-0.01683
7.22222,-1.42857,0,0.75275,-0.03884
7.29293,-1.42857,0,0.75749,-0.06175
7.36364,-1.42857,0,0.7649,-0.0855
7.43434,-1.42857,0,0.77458,-0.10906
7.50505,-1.42857,0,0.78604,-0.13193
7.57576,-1.42857,0,0.79886,-0.15368
7.64646,-1.42857,0,0.81258,-0.17394
7.71717,-1.42857,0,0.8268,-0.19244
7.78788,-1.42857,0,0.84125,-0.20914
7.85859,-1.42857,0,0.85572,-0.22404
7.92929,-1.42857,0,0.87017,-0.23724
8,-1.42857,0,0.88452,-0.24889
1,-1.34694,0,1.18529,0.04634
1.07071,-1.34694,0,1.17594,0.05793
1.14141,-1.34694,0,1.1652,0.06852
1.21212,-1.34694,0,1.15345,0.07782
1.28283,-1.34694,0,1.14048,0.08574
1.35354,-1.34694,0,1.12662,0.09211
1.42424,-1.34694,0,1.11204,0.09672
1.49495,-1.34694,0,1.09694,0.09953
1.56566,-1.34694,0,1.08153,0.10045
1.63636,-1.34694,0,1.06611,0.09938
1.70707,-1.34694,0,1.0509,0.09631
1.77778,-1.34694,0,1.03616,0.09131
1.84848,-1.34694,0,1.02205,0.0844
1.91919,-1.34694,0,1.00897,0.07572
1.9899,-1.34694,0,0.99699,0.06522
2.06061,-1.34694,0,0.98632,0.05317
2.13131,-1.34694,0,0.97721,0.03968
2.20202,-1.34694,0,0.96977,0.02494
2.27273,-1.34694,0,0.96432,0.00909
2.34343,-1.34694,0,0.96075,-0.00757
2.41414,-1.34694,0,0.95932,-0.02481
2.48485,-1.34694,0,0.96004,-0.04244
2.55556,-1.34694,0,0.96297,-0.06006
2.62626,-1.34694,0,0.96806,-0.07737
2.69697,-1.34694,0,0.97529,-0.09402
2.76768,-1.34694,0,0.98456,-0.10964
2.83838,-1.34694,0,0.9958,-0.1239
2.90909,-1.34694,0,1.0088,-0.13631
2.9798,-1.34694,0,1.02348,-0.14664
3.05051,-1.34694,0,1.0397,-0.15459
3.12121,-1.34694,0,1.05743,-0.15956
3.19192,-1.34694,0,1.07649,-0.16193
3.26263,-1.34694,0,1.0968,-0.16086
3.33333,-1.34694,0,1.11701,-0.15638
3.40404,-1.34694,0,1.13893,-0.14814
3.47475,-1.34694,0,1.16099,-0.13639
3.54545,-1.34694,0,1.18258,-0.12094
3.61616,-1.34694,0,1.20329,-0.10211
3.68687,-1.34694,0,1.22243,-0.0802
3.75758,-1.34694,0,1.23953,-0.05552
3.82828,-1.34694,0,1.25371,-0.02885
3.89899,-1.34694,0,1.26472,-0.00077
3.9697,-1.34694,0,1.27218,0.02807
4.0404,-1.34694,0,1.27585,0.05679
4.11111,-1.34694,0,1.27571,0.08475
4.18182,-1.34694,0,1.2719,0.11138
4.25253,-1.34694,0,1.26463,0.1361
4.32323,-1.34694,0,1.2544,0.1586
4.39394,-1.34694,0,1.24157,0.17862
4.46465,-1.34694,0,1.22684,0.19612
4.53535,-1.34694,0,1.21044,0.21114
4.60606,-1.34694,0,1.193,0.22371
4.67677,-1.34694,0,1.17492,0.23398
4.74747,-1.34694,0,1.15651,0.24217
4.81818,-1.34694,0,1.13803,0.24846
4.88889,-1.34694,0,1.11973,0.2531
4.9596,-1.34694,0,1.10167,0.25622
5.0303,-1.34694,0,1.08405,0.25803
5.10101,-1.34694,0,1.06686,0.25869
5.17172,-1.34694,0,1.05019,0.25833
5.24242,-1.34694,0,1.034,0.25706
5.31313,-1.34694,0,1.01831,0.25499
5.38384,-1.34694,0,1.0031,0.25224
5.45455,-1.34694,0,0.98834,0.24885
5.52525,-1.34694,0,0.97393,0.24482
5.59596,-1.34694,0,0.96,0.24036
5.66667,-1.34694,0,0.94635,0.23532
5.73737,-1.34694,0,0.93301,0.22982
5.80808,-1.34694,0,0.91996,0.22382
5.87879,-1.34694,0,0.90716,0.21732
5.94949,-1.34694,0,0.89457,0.21032
6.0202,-1.34694,0,0.8822,0.20281
6.09091,-1.34694,0,0.86999,0.19476
6.16162,-1.34694,0,0.85798,0.18616
6.23232,-1.34694,0,0.84613,0.17694
6.30303,-1.34694,0,0.83444,0.1671
6.37374,-1.34694,0,0.82294,0.15663
6.44444,-1.34694,0,0.81153,0.14557
6.51515,-1.34694,0,0.8003,0.13397
6.58586,-1.34694,0,0.78913,0.1217
6.65657,-1.34694,0,0.77814,0.1089
6.72727,-1.34694,0,0.7676,0.09536
6.79798,-1.34694,0,0.75755,0.08083
6.86869,-1.34694,0,0.74857,0.06512
6.93939,-1.34694,0,0.74132,0.04749
7.0101,-1.34694,0,0.73662,0.02758
7.08081,-1.34694,0,0.73458,0.00555
7.15152,-1.34694,0,0.73588,-0.01862
7.22222,-1.34694,0,0.73986,-0.04385
7.29293,-1.34694,0,0.74698,-0.07008
7.36364,-1.34694,0,0.75658,-0.09663
7.43434,-1.34694,0,0.76807,-0.12235
7.50505,-1.34694,0,0.78099,-0.1468
7.57576,-1.34694,0,0.79489,-0.16965
7.64646,-1.34694,0,0.80931,-0.19051
7.71717,-1.34694,0,0.82395,-0.20929
7.78788,-1.34694,0,0.83857,-0.22599
7.85859,-1.34694,0,0.8531,-0.2408
7.92929,-1.34694,0,0.86742,-0.25375
8,-1.34694,0,0.88155,-0.26523
1,-1.26531,0,1.20014,0.05699
1.07071,-1.26531,0,1.1896,0.07025
1.14141,-1.26531,0,1.17751,0.08242
1.21212,-1.26531,0,1.16406,0.09314
1.28283,-1.26531,0,1.14923,0.10237
1.35354,-1.26531,0,1.13332,0.10978
1.42424,-1.26531,0,1.1165,0.11523
1.49495,-1.26531,0,1.09904,0.11855
1.56566,-1.26531,0,1.0812,0.11966
1.63636,-1.26531,0,1.06327,0.11852
1.70707,-1.26531,0,1.04556,0.1151
1.77778,-1.26531,0,1.02831,0.10939
1.84848,-1.26531,0,1.01185,0.10147
1.91919,-1.26531,0,0.99639,0.09148
1.9899,-1.26531,0,0.98221,0.07951
2.06061,-1.26531,0,0.9695,0.06572
2.13131,-1.26531,0,0.95844,0.05027
2.20202,-1.26531,0,0.94919,0.03337
2.27273,-1.26531,0,0.94199,0.01525
2.34343,-1.26531,0,0.9368,-0.00385
2.41414,-1.26531,0,0.93386,-0.02362
2.48485,-1.26531,0,0.93301,-0.04378
2.55556,-1.26531,0,0.93431,-0.06391
2.62626,-1.26531,0,0.93764,-0.08364
2.69697,-1.26531,0,0.94294,-0.10261
2.76768,-1.26531,0,0.95005,-0.12041
2.83838,-1.26531,0,0.95889,-0.13669
2.90909,-1.26531,0,0.96936,-0.15109
2.9798,-1.26531,0,0.9815,-0.1633
3.05051,-1.26531,0,0.99531,-0.1731
3.12121,-1.26531,0,1.01134,-0.18003
3.19192,-1.26531,0,1.02879,-0.18415
3.26263,-1.26531,0,1.04873,-0.18479
3.33333,-1.26531,0,1.07022,-0.1818
3.40404,-1.26531,0,1.09401,-0.17472
3.47475,-1.26531,0,1.11859,-0.16352
3.54545,-1.26531,0,1.14431,-0.148
3.61616,-1.26531,0,1.16981,-0.12814
3.68687,-1.26531,0,1.19434,-0.10435
3.75758,-1.26531,0,1.21701,-0.0771
3.82828,-1.26531,0,1.23751,-0.04679
3.89899,-1.26531,0,1.25424,-0.0146
3.9697,-1.26531,0,1.2674,0.01888
4.0404,-1.26531,0,1.27592,0.05243
4.11111,-1.26531,0,1.27977,0.08527
4.18182,-1.26531,0,1.27912,0.11655
4.25253,-1.26531,0,1.274,0.1454
4.32323,-1.26531,0,1.26514,0.17164
4.39394,-1.26531,0,1.25282,0.19472
4.46465,-1.26531,0,1.23788,0.21474
4.53535,-1.26531,0,1.22078,0.23133
4.60606,-1.26531,0,1.2022,0.24505
4.67677,-1.26531,0,1.18275,0.25598
4.74747,-1.26531,0,1.16285,0.26442
4.81818,-1.26531,0,1.14285,0.27062
4.88889,-1.26531,0,1.12308,0.27493
4.9596,-1.26531,0,1.10367,0.27758
5.0303,-1.26531,0,1.08483,0.27886
5.10101,-1.26531,0,1.06648,0.27882
5.17172,-1.26531,0,1.04875,0.27785
5.24242,-1.26531,0,1.03168,0.27594
5.31313,-1.26531,0,1.01512,0.27331
5.38384,-1.26531,0,0.9992,0.26998
5.45455,-1.26531,0,0.98378,0.26607
5.52525,-1.26531,0,0.96878,0.26157
5.59596,-1.26531,0,0.95422,0.2566
5.66667,-1.26531,0,0.94005,0.2512
5.73737,-1.26531,0,0.92618,0.24534
5.80808,-1.26531,0,0.91261,0.23904
5.87879,-1.26531,0,0.89925,0.23227
5.94949,-1.26531,0,0.8861,0.22506
6.0202,-1.26531,0,0.87313,0.21734
6.09091,-1.26531,0,0.86028,0.20914
6.16162,-1.26531,0,0.84759,0.20035
6.23232,-1.26531,0,0.83497,0.19098
6.30303,-1.26531,0,0.82249,0.18101
6.37374,-1.26531,0,0.81003,0.1704
6.44444,-1.26531,0,0.79765,0.15924
6.51515,-1.26531,0,0.78528,0.14749
6.58586,-1.26531,0,0.77302,0.13515
6.65657,-1.26531,0,0.76094,0.12205
6.72727,-1.26531,0,0.74941,0.10785
6.79798,-1.26531,0,0.73888,0.09208
6.86869,-1.26531,0,0.72999,0.07434
6.93939,-1.26531,0,0.7235,0.05391
7.0101,-1.26531,0,0.72018,0.03066
7.08081,-1.26531,0,0.71999,0.00487
7.15152,-1.26531,0,0.72333,-0.0229
7.22222,-1.26531,0,0.72959,-0.05174
7.29293,-1.26531,0,0.73865,-0.08094
7.36364,-1.26531,0,0.7499,-0.10977
7.43434,-1.26531,0,0.7628,-0.13725
7.50505,-1.26531,0,0.77672,-0.16288
7.57576,-1.26531,0,0.79127,-0.18638
7.64646,-1.26531,0,0.80604,-0.20754
7.71717,-1.26531,0,0.82078,-0.22625
7.78788,-1.26531,0,0.83541,-0.24277
7.85859,-1.26531,0,0.8498,-0.25731
7.92929,-1.26531,0,0.86395,-0.27
8,-1.26531,0,0.8778,-0.28117
1,-1.18367,0,1.21669,0.06884
1.07071,-1.18367,0,1.2049,0.08407
1.14141,-1.18367,0,1.19129,0.09811
1.21212,-1.18367,0,1.17594,0.11065
1.28283,-1.18367,0,1.15899,0.12141
1.35354,-1.18367,0,1.14068,0.13012
1.42424,-1.18367,0,1.12128,0.13658
1.49495,-1.18367,0,1.10101,0.14058
1.56566,-1.18367,0,1.08029,0.142
1.63636,-1.18367,0,1.05944,0.14078
1.70707,-1.18367,0,1.03881,0.13692
1.77778,-1.18367,0,1.01862,0.13048
1.84848,-1.18367,0,0.99936,0.12154
1.91919,-1.18367,0,0.9811,0.11015
1.9899,-1.18367,0,0.96424,0.09655
2.06061,-1.18367,0,0.94893,0.08087
2.13131,-1.18367,0,0.93538,0.06336
2.20202,-1.18367,0,0.92368,0.0442
2.27273,-1.18367,0,0.91399,0.02376
2.34343,-1.18367,0,0.90636,0.00223
2.41414,-1.18367,0,0.90074,-0.01993
2.48485,-1.18367,0,0.89697,-0.04235
2.55556,-1.18367,0,0.89494,-0.06469
2.62626,-1.18367,0,0.8945,-0.08648
2.69697,-1.18367,0,0.89547,-0.10738
2.76768,-1.18367,0,0.89773,-0.12693
2.83838,-1.18367,0,0.90122,-0.14507
2.90909,-1.18367,0,0.90659,-0.16127
2.9798,-1.18367,0,0.91386,-0.17569
3.05051,-1.18367,0,0.92346,-0.18812
3.12121,-1.18367,0,0.93568,-0.19792
3.19192,-1.18367,0,0.95169,-0.20508
3.26263,-1.18367,0,0.9708,-0.20885
3.33333,-1.18367,0,0.99312,-0.20881
3.40404,-1.18367,0,1.01904,-0.20436
3.47475,-1.18367,0,1.04745,-0.195
3.54545,-1.18367,0,1.07773,-0.18049
3.61616,-1.18367,0,1.10904,-0.16069
3.68687,-1.18367,0,1.14028,-0.1358
3.75758,-1.18367,0,1.17028,-0.10626
3.82828,-1.18367,0,1.19821,-0.07268
3.89899,-1.18367,0,1.22269,-0.03617
3.9697,-1.18367,0,1.24318,0.00231
4.0404,-1.18367,0,1.25885,0.0415
4.11111,-1.18367,0,1.26919,0.08021
4.18182,-1.18367,0,1.27388,0.11706
4.25253,-1.18367,0,1.27348,0.15158
4.32323,-1.18367,0,1.26795,0.18264
4.39394,-1.18367,0,1.25784,0.20983
4.46465,-1.18367,0,1.244,0.23292
4.53535,-1.18367,0,1.22741,0.25216
4.60606,-1.18367,0,1.20852,0.26751
4.67677,-1.18367,0,1.18832,0.27941
4.74747,-1.18367,0,1.16734,0.2882
4.81818,-1.18367,0,1.14614,0.29439
4.88889,-1.18367,0,1.12508,0.29835
4.9596,-1.18367,0,1.10444,0.30043
5.0303,-1.18367,0,1.08439,0.30096
5.10101,-1.18367,0,1.06502,0.30024
5.17172,-1.18367,0,1.04637,0.29845
5.24242,-1.18367,0,1.02847,0.29581
5.31313,-1.18367,0,1.01122,0.29243
5.38384,-1.18367,0,0.9946,0.28843
5.45455,-1.18367,0,0.97859,0.28389
5.52525,-1.18367,0,0.96305,0.2789
5.59596,-1.18367,0,0.94804,0.27349
5.66667,-1.18367,0,0.93334,0.26765
5.73737,-1.18367,0,0.91899,0.26146
5.80808,-1.18367,0,0.90492,0.25487
5.87879,-1.18367,0,0.89107,0.24787
5.94949,-1.18367,0,0.87739,0.24046
6.0202,-1.18367,0,0.86384,0.23258
6.09091,-1.18367,0,0.85039,0.22423
6.16162,-1.18367,0,0.837,0.21534
6.23232,-1.18367,0,0.82365,0.20591
6.30303,-1.18367,0,0.8103,0.19589
6.37374,-1.18367,0,0.79692,0.18532
6.44444,-1.18367,0,0.78348,0.17417
6.51515,-1.18367,0,0.76998,0.1624
6.58586,-1.18367,0,0.75658,0.14989
6.65657,-1.18367,0,0.74353,0.13625
6.72727,-1.18367,0,0.73134,0.12095
6.79798,-1.18367,0,0.72072,0.10331
6.86869,-1.18367,0,0.71239,0.08282
6.93939,-1.18367,0,0.70724,0.05883
7.0101,-1.18367,0,0.70565,0.0317
7.08081,-1.18367,0,0.70754,0.00192
7.15152,-1.18367,0,0.71296,-0.0296
7.22222,-1.18367,0,0.72125,-0.06187
7.29293,-1.18367,0,0.732,-0.09376
7.36364,-1.18367,0,0.7445,-0.12445
7.43434,-1.18367,0,0.75827,-0.15319
7.50505,-1.18367,0,0.77276,-0.17971
7.57576,-1.18367,0,0.78763,-0.20345
7.64646,-1.18367,0,0.80251,-0.22474
7.71717,-1.18367,0,0.81724,-0.24318
7.78788,-1.18367,0,0.83174,-0.2594
7.85859,-1.18367,0,0.84597,-0.2736
7.92929,-1.18367,0,0.85989,-0.28601
8,-1.18367,0,0.87342,-0.29684
1,-1.10204,0,1.23425,0.08206
1.07071,-1.10204,0,1.22105,0.09963
1.14141,-1.10204,0,1.20566,0.11596
1.21212,-1.10204,0,1.18818,0.13063
1.28283,-1.10204,0,1.16875,0.14331
1.35354,-1.10204,0,1.14764,0.15362
1.42424,-1.10204,0,1.12511,0.16138
1.49495,-1.10204,0,1.10171,0.16612
1.56566,-1.10204,0,1.07765,0.16799
1.63636,-1.10204,0,1.0533,0.16686
1.70707,-1.10204,0,1.02921,0.16253
1.77778,-1.10204,0,1.00563,0.15525
1.84848,-1.10204,0,0.98295,0.14513
1.91919,-1.10204,0,0.96142,0.13231
1.9899,-1.10204,0,0.94128,0.11698
2.06061,-1.10204,0,0.92274,0.09937
2.13131,-1.10204,0,0.90595,0.07976
2.20202,-1.10204,0,0.89089,0.0584
2.27273,-1.10204,0,0.87775,0.03576
2.34343,-1.10204,0,0.86623,0.01209
2.41414,-1.10204,0,0.85624,-0.01209
2.48485,-1.10204,0,0.84762,-0.03645
2.55556,-1.10204,0,0.83972,-0.0602
2.62626,-1.10204,0,0.83276,-0.08322
2.69697,-1.10204,0,0.82683,-0.10532
2.76768,-1.10204,0,0.82133,-0.12611
2.83838,-1.10204,0,0.81755,-0.14593
2.90909,-1.10204,0,0.81568,-0.16462
2.9798,-1.10204,0,0.8169,-0.18218
3.05051,-1.10204,0,0.822,-0.19838
3.12121,-1.10204,0,0.83164,-0.21283
3.19192,-1.10204,0,0.84616,-0.22478
3.26263,-1.10204,0,0.86572,-0.23351
3.33333,-1.10204,0,0.89013,-0.23811
3.40404,-1.10204,0,0.91897,-0.23775
3.47475,-1.10204,0,0.95154,-0.23179
3.54545,-1.10204,0,0.98695,-0.2195
3.61616,-1.10204,0,1.02442,-0.20079
3.68687,-1.10204,0,1.06255,-0.17565
3.75758,-1.10204,0,1.10018,-0.14447
3.82828,-1.10204,0,1.13614,-0.108
3.89899,-1.10204,0,1.1692,-0.06726
3.9697,-1.10204,0,1.19823,-0.02352
4.0404,-1.10204,0,1.22234,0.02173
4.11111,-1.10204,0,1.24078,0.06696
4.18182,-1.10204,0,1.25311,0.11082
4.25253,-1.10204,0,1.25914,0.15188
4.32323,-1.10204,0,1.25906,0.1891
4.39394,-1.10204,0,1.25333,0.2218
4.46465,-1.10204,0,1.24261,0.24947
4.53535,-1.10204,0,1.22788,0.27212
4.60606,-1.10204,0,1.21002,0.28985
4.67677,-1.10204,0,1.19015,0.30344
4.74747,-1.10204,0,1.16885,0.313
4.81818,-1.10204,0,1.14698,0.31936
4.88889,-1.10204,0,1.12506,0.32302
4.9596,-1.10204,0,1.1035,0.32451
5.0303,-1.10204,0,1.08251,0.32429
5.10101,-1.10204,0,1.06227,0.32269
5.17172,-1.10204,0,1.04285,0.32002
5.24242,-1.10204,0,1.02419,0.31649
5.31313,-1.10204,0,1.00633,0.3123
5.38384,-1.10204,0,0.98917,0.30755
5.45455,-1.10204,0,0.97265,0.30237
5.52525,-1.10204,0,0.9567,0.2968
5.59596,-1.10204,0,0.94124,0.29086
5.66667,-1.10204,0,0.92618,0.28464
5.73737,-1.10204,0,0.91143,0.27809
5.80808,-1.10204,0,0.89695,0.27123
5.87879,-1.10204,0,0.88266,0.26403
5.94949,-1.10204,0,0.8685,0.25646
6.0202,-1.10204,0,0.85443,0.2485
6.09091,-1.10204,0,0.84038,0.24009
6.16162,-1.10204,0,0.82634,0.23119
6.23232,-1.10204,0,0.81223,0.22178
6.30303,-1.10204,0,0.79802,0.21185
6.37374,-1.10204,0,0.78367,0.2014
6.44444,-1.10204,0,0.76915,0.19036
6.51515,-1.10204,0,0.75456,0.17861
6.58586,-1.10204,0,0.74013,0.16579
6.65657,-1.10204,0,0.72635,0.15127
6.72727,-1.10204,0,0.71392,0.13431
6.79798,-1.10204,0,0.70371,0.11401
6.86869,-1.10204,0,0.69655,0.08987
6.93939,-1.10204,0,0.69304,0.06173
7.0101,-1.10204,0,0.69327,0.03031
7.08081,-1.10204,0,0.69723,-0.00355
7.15152,-1.10204,0,0.70445,-0.0387
7.22222,-1.10204,0,0.71428,-0.07388
7.29293,-1.10204,0,0.7263,-0.10796
7.36364,-1.10204,0,0.73969,-0.14024
7.43434,-1.10204,0,0.75403,-0.16994
7.50505,-1.10204,0,0.76885,-0.19686
7.57576,-1.10204,0,0.78385,-0.22069
7.64646,-1.10204,0,0.79876,-0.2417
7.71717,-1.10204,0,0.81346,-0.26
7.78788,-1.10204,0,0.82785,-0.27591
7.85859,-1.10204,0,0.84186,-0.28973
7.92929,-1.10204,0,0.85545,-0.30167
8,-1.10204,0,0.86859,-0.31213
1,-1.02041,0,1.24918,0.09681
1.07071,-1.02041,0,1.23453,0.11714
1.14141,-1.02041,0,1.2172,0.13617
1.21212,-1.02041,0,1.19742,0.15344
1.28283,-1.02041,0,1.17527,0.16842
1.35354,-1.02041,0,1.15113,0.1807
1.42424,-1.02041,0,1.12529,0.18988
1.49495,-1.02041,0,1.09828,0.19577
1.56566,-1.02041,0,1.07036,0.19819
1.63636,-1.02041,0,1.0423,0.19693
1.70707,-1.02041,0,1.01423,0.19233
1.77778,-1.02041,0,0.98677,0.18427
1.84848,-1.02041,0,0.96008,0.17298
1.91919,-1.02041,0,0.93466,0.15866
