x,y,t,u,v
1.21212,0.12245,0.4,-0.23161,0.02678
1.28283,0.12245,0.4,-0.23801,0.07896
1.35354,0.12245,0.4,-0.23994,0.13617
1.42424,0.12245,0.4,-0.2373,0.19654
1.49495,0.12245,0.4,-0.23029,0.25784
1.56566,0.12245,0.4,-0.2192,0.31781
1.63636,0.12245,0.4,-0.20405,0.37419
1.70707,0.12245,0.4,-0.18564,0.42491
1.77778,0.12245,0.4,-0.1633,0.4679
1.84848,0.12245,0.4,-0.13678,0.50126
1.91919,0.12245,0.4,-0.10577,0.52327
1.9899,0.12245,0.4,-0.06943,0.5322
2.06061,0.12245,0.4,-0.0277,0.52684
2.13131,0.12245,0.4,0.01955,0.5065
2.20202,0.12245,0.4,0.07101,0.47163
2.27273,0.12245,0.4,0.1255,0.42331
2.34343,0.12245,0.4,0.18157,0.36328
2.41414,0.12245,0.4,0.23801,0.29377
2.48485,0.12245,0.4,0.29346,0.2169
2.55556,0.12245,0.4,0.34709,0.13482
2.62626,0.12245,0.4,0.39806,0.04945
2.69697,0.12245,0.4,0.44604,-0.0374
2.76768,0.12245,0.4,0.4907,-0.12388
2.83838,0.12245,0.4,0.53194,-0.20821
2.90909,0.12245,0.4,0.56965,-0.2883
2.9798,0.12245,0.4,0.6036,-0.36185
3.05051,0.12245,0.4,0.63353,-0.42657
3.12121,0.12245,0.4,0.65904,-0.48043
3.19192,0.12245,0.4,0.67982,-0.52223
3.26263,0.12245,0.4,0.69573,-0.55171
3.33333,0.12245,0.4,0.7069,-0.56974
3.40404,0.12245,0.4,0.71366,-0.57796
3.47475,0.12245,0.4,0.71655,-0.57844
3.54545,0.12245,0.4,0.71618,-0.57337
3.61616,0.12245,0.4,0.71303,-0.56466
3.68687,0.12245,0.4,0.70761,-0.55395
3.75758,0.12245,0.4,0.70028,-0.54249
3.82828,0.12245,0.4,0.69118,-0.53119
3.89899,0.12245,0.4,0.68038,-0.52076
3.9697,0.12245,0.4,0.66776,-0.51179
4.0404,0.12245,0.4,0.65314,-0.5048
4.11111,0.12245,0.4,0.63638,-0.50001
4.18182,0.12245,0.4,0.61771,-0.49688
4.25253,0.12245,0.4,0.59794,-0.49343
4.32323,0.12245,0.4,0.57873,-0.48603
4.39394,0.12245,0.4,0.56227,-0.46994
4.46465,0.12245,0.4,0.55065,-0.44092
4.53535,0.12245,0.4,0.5452,-0.39669
4.60606,0.12245,0.4,0.54614,-0.33782
4.67677,0.12245,0.4,0.55303,-0.26677
4.74747,0.12245,0.4,0.56487,-0.18725
4.81818,0.12245,0.4,0.58074,-0.10292
4.88889,0.12245,0.4,0.59964,-0.01724
4.9596,0.12245,0.4,0.62071,0.06676
5.0303,0.12245,0.4,0.64312,0.14644
5.10101,0.12245,0.4,0.66607,0.21958
5.17172,0.12245,0.4,0.68881,0.28445
5.24242,0.12245,0.4,0.71069,0.33983
5.31313,0.12245,0.4,0.73108,0.3851
5.38384,0.12245,0.4,0.74946,0.42033
5.45455,0.12245,0.4,0.76555,0.44615
5.52525,0.12245,0.4,0.77917,0.46367
5.59596,0.12245,0.4,0.79032,0.47433
5.66667,0.12245,0.4,0.79913,0.47971
5.73737,0.12245,0.4,0.80579,0.48132
5.80808,0.12245,0.4,0.81055,0.4805
5.87879,0.12245,0.4,0.81364,0.47837
5.94949,0.12245,0.4,0.81529,0.4758
6.0202,0.12245,0.4,0.81566,0.47342
6.09091,0.12245,0.4,0.81486,0.47171
6.16162,0.12245,0.4,0.81297,0.47098
6.23232,0.12245,0.4,0.80999,0.47144
6.30303,0.12245,0.4,0.80602,0.47325
6.37374,0.12245,0.4,0.80091,0.47624
6.44444,0.12245,0.4,0.79485,0.48011
6.51515,0.12245,0.4,0.78792,0.48392
6.58586,0.12245,0.4,0.78042,0.48609
6.65657,0.12245,0.4,0.7727,0.48433
6.72727,0.12245,0.4,0.76524,0.47592
6.79798,0.12245,0.4,0.75846,0.45827
6.86869,0.12245,0.4,0.75265,0.42983
6.93939,0.12245,0.4,0.74803,0.38974
7.0101,0.12245,0.4,0.74464,0.33892
7.08081,0.12245,0.4,0.74262,0.27866
7.15152,0.12245,0.4,0.74187,0.21115
7.22222,0.12245,0.4,0.74257,0.13831
7.29293,0.12245,0.4,0.74474,0.06243
7.36364,0.12245,0.4,0.74842,-0.01428
7.43434,0.12245,0.4,0.7536,-0.08961
7.50505,0.12245,0.4,0.76022,-0.16128
7.57576,0.12245,0.4,0.76811,-0.22735
7.64646,0.12245,0.4,0.77704,-0.28571
7.71717,0.12245,0.4,0.78667,-0.33516
7.78788,0.12245,0.4,0.79651,-0.37492
7.85859,0.12245,0.4,0.80617,-0.40497
7.92929,0.12245,0.4,0.81519,-0.42561
1.07071,0.20408,0.4,-0.19228,-0.03795
1.14141,0.20408,0.4,-0.20628,-0.00395
1.21212,0.20408,0.4,-0.21671,0.03699
1.28283,0.20408,0.4,-0.22299,0.08396
1.35354,0.20408,0.4,-0.22466,0.13572
1.42424,0.20408,0.4,-0.22135,0.19052
1.49495,0.20408,0.4,-0.21275,0.2463
1.56566,0.20408,0.4,-0.19905,0.30091
1.63636,0.20408,0.4,-0.17989,0.352
1.70707,0.20408,0.4,-0.15546,0.39737
1.77778,0.20408,0.4,-0.12541,0.43481
1.84848,0.20408,0.4,-0.08979,0.46232
1.91919,0.20408,0.4,-0.04841,0.47796
1.9899,0.20408,0.4,-0.00177,0.48073
2.06061,0.20408,0.4,0.04989,0.46956
2.13131,0.20408,0.4,0.10553,0.44449
2.20202,0.20408,0.4,0.16369,0.40634
2.27273,0.20408,0.4,0.22325,0.35633
2.34343,0.20408,0.4,0.2827,0.29629
2.41414,0.20408,0.4,0.34091,0.22805
2.48485,0.20408,0.4,0.39687,0.15359
2.55556,0.20408,0.4,0.44988,0.07473
2.62626,0.20408,0.4,0.49939,-0.00687
2.69697,0.20408,0.4,0.54518,-0.08959
2.76768,0.20408,0.4,0.58713,-0.17188
2.83838,0.20408,0.4,0.62512,-0.25186
2.90909,0.20408,0.4,0.6591,-0.32745
2.9798,0.20408,0.4,0.68871,-0.39616
3.05051,0.20408,0.4,0.71356,-0.45557
3.12121,0.20408,0.4,0.7333,-0.50375
3.19192,0.20408,0.4,0.74774,-0.53968
3.26263,0.20408,0.4,0.75698,-0.56346
3.33333,0.20408,0.4,0.76143,-0.57622
3.40404,0.20408,0.4,0.76177,-0.57983
3.47475,0.20408,0.4,0.75865,-0.57646
3.54545,0.20408,0.4,0.75287,-0.56827
3.61616,0.20408,0.4,0.74499,-0.55707
3.68687,0.20408,0.4,0.73549,-0.54433
3.75758,0.20408,0.4,0.72463,-0.53109
3.82828,0.20408,0.4,0.71257,-0.51813
3.89899,0.20408,0.4,0.69933,-0.50597
3.9697,0.20408,0.4,0.68475,-0.4951
4.0404,0.20408,0.4,0.66859,-0.48589
4.11111,0.20408,0.4,0.65058,-0.47873
4.18182,0.20408,0.4,0.63064,-0.47355
4.25253,0.20408,0.4,0.60914,-0.46921
4.32323,0.20408,0.4,0.58727,-0.46304
4.39394,0.20408,0.4,0.56702,-0.45078
4.46465,0.20408,0.4,0.5506,-0.4279
4.53535,0.20408,0.4,0.53993,-0.3912
4.60606,0.20408,0.4,0.53592,-0.3397
4.67677,0.20408,0.4,0.53832,-0.27544
4.74747,0.20408,0.4,0.54646,-0.20147
4.81818,0.20408,0.4,0.55931,-0.12163
4.88889,0.20408,0.4,0.57586,-0.03934
4.9596,0.20408,0.4,0.59527,0.04224
5.0303,0.20408,0.4,0.61668,0.12047
5.10101,0.20408,0.4,0.63922,0.19307
5.17172,0.20408,0.4,0.66213,0.25828
5.24242,0.20408,0.4,0.68471,0.31473
5.31313,0.20408,0.4,0.70624,0.36181
5.38384,0.20408,0.4,0.7262,0.3993
5.45455,0.20408,0.4,0.74419,0.42778
5.52525,0.20408,0.4,0.7599,0.44808
5.59596,0.20408,0.4,0.77329,0.46151
5.66667,0.20408,0.4,0.78437,0.46949
5.73737,0.20408,0.4,0.79329,0.47346
5.80808,0.20408,0.4,0.80023,0.47475
5.87879,0.20408,0.4,0.80544,0.47448
5.94949,0.20408,0.4,0.8091,0.47352
6.0202,0.20408,0.4,0.81139,0.4726
6.09091,0.20408,0.4,0.81246,0.47222
6.16162,0.20408,0.4,0.81237,0.47275
6.23232,0.20408,0.4,0.81119,0.47445
6.30303,0.20408,0.4,0.80903,0.47745
6.37374,0.20408,0.4,0.80579,0.4816
6.44444,0.20408,0.4,0.80168,0.4865
6.51515,0.20408,0.4,0.79685,0.49109
6.58586,0.20408,0.4,0.79156,0.49367
6.65657,0.20408,0.4,0.78621,0.49182
6.72727,0.20408,0.4,0.78114,0.48285
6.79798,0.20408,0.4,0.77669,0.46433
6.86869,0.20408,0.4,0.77307,0.43462
6.93939,0.20408,0.4,0.77038,0.39338
7.0101,0.20408,0.4,0.76864,0.34121
7.08081,0.20408,0.4,0.76794,0.2796
7.15152,0.20408,0.4,0.76818,0.2107
7.22222,0.20408,0.4,0.76956,0.13638
7.29293,0.20408,0.4,0.77208,0.05895
7.36364,0.20408,0.4,0.77578,-0.01932
7.43434,0.20408,0.4,0.78067,-0.09617
7.50505,0.20408,0.4,0.78668,-0.16929
7.57576,0.20408,0.4,0.79371,-0.23646
7.64646,0.20408,0.4,0.80152,-0.29578
7.71717,0.20408,0.4,0.8098,-0.34568
7.78788,0.20408,0.4,0.81817,-0.38535
7.85859,0.20408,0.4,0.82629,-0.41491
7.92929,0.20408,0.4,0.83363,-0.43467
1.07071,0.28571,0.4,-0.14964,-0.02261
1.14141,0.28571,0.4,-0.15893,0.00812
1.21212,0.28571,0.4,-0.1654,0.04497
1.28283,0.28571,0.4,-0.16835,0.08712
1.35354,0.28571,0.4,-0.16689,0.13334
1.42424,0.28571,0.4,-0.16062,0.1821
1.49495,0.28571,0.4,-0.14884,0.23152
1.56566,0.28571,0.4,-0.13106,0.27948
1.63636,0.28571,0.4,-0.10719,0.32382
1.70707,0.28571,0.4,-0.07713,0.36234
1.77778,0.28571,0.4,-0.04085,0.39292
1.84848,0.28571,0.4,0.00144,0.41366
1.91919,0.28571,0.4,0.04938,0.42299
1.9899,0.28571,0.4,0.10205,0.42019
2.06061,0.28571,0.4,0.15865,0.40453
2.13131,0.28571,0.4,0.21783,0.37648
2.20202,0.28571,0.4,0.27831,0.33682
2.27273,0.28571,0.4,0.33873,0.2869
2.34343,0.28571,0.4,0.39791,0.22831
2.41414,0.28571,0.4,0.45481,0.16272
2.48485,0.28571,0.4,0.50866,0.09178
2.55556,0.28571,0.4,0.55894,0.01704
2.62626,0.28571,0.4,0.60535,-0.06012
2.69697,0.28571,0.4,0.64779,-0.13832
2.76768,0.28571,0.4,0.68616,-0.21596
2.83838,0.28571,0.4,0.72033,-0.29117
2.90909,0.28571,0.4,0.74993,-0.36157
2.9798,0.28571,0.4,0.7745,-0.42461
3.05051,0.28571,0.4,0.79354,-0.47787
3.12121,0.28571,0.4,0.80677,-0.51963
3.19192,0.28571,0.4,0.81421,-0.54921
3.26263,0.28571,0.4,0.81636,-0.56719
3.33333,0.28571,0.4,0.81392,-0.57495
3.40404,0.28571,0.4,0.80782,-0.57451
3.47475,0.28571,0.4,0.79896,-0.56804
3.54545,0.28571,0.4,0.78811,-0.55751
3.61616,0.28571,0.4,0.77586,-0.54459
3.68687,0.28571,0.4,0.76264,-0.53051
3.75758,0.28571,0.4,0.74864,-0.51615
3.82828,0.28571,0.4,0.73395,-0.50212
3.89899,0.28571,0.4,0.71855,-0.4888
3.9697,0.28571,0.4,0.70226,-0.47652
4.0404,0.28571,0.4,0.68484,-0.46558
4.11111,0.28571,0.4,0.66594,-0.45634
4.18182,0.28571,0.4,0.64528,-0.44901
4.25253,0.28571,0.4,0.62286,-0.44312
4.32323,0.28571,0.4,0.59941,-0.43693
4.39394,0.28571,0.4,0.57646,-0.42718
4.46465,0.28571,0.4,0.5562,-0.40941
4.53535,0.28571,0.4,0.54085,-0.37972
4.60606,0.28571,0.4,0.53192,-0.33616
4.67677,0.28571,0.4,0.52982,-0.27927
4.74747,0.28571,0.4,0.53406,-0.21177
4.81818,0.28571,0.4,0.54371,-0.13718
4.88889,0.28571,0.4,0.5578,-0.05904
4.9596,0.28571,0.4,0.57526,0.01945
5.0303,0.28571,0.4,0.59536,0.09551
5.10101,0.28571,0.4,0.61715,0.16693
5.17172,0.28571,0.4,0.63986,0.23181
5.24242,0.28571,0.4,0.6627,0.28883
5.31313,0.28571,0.4,0.685,0.33716
5.38384,0.28571,0.4,0.70613,0.37656
5.45455,0.28571,0.4,0.72557,0.40727
5.52525,0.28571,0.4,0.74309,0.43017
5.59596,0.28571,0.4,0.75836,0.44623
5.66667,0.28571,0.4,0.77146,0.45679
5.73737,0.28571,0.4,0.78239,0.46312
5.80808,0.28571,0.4,0.79138,0.46661
5.87879,0.28571,0.4,0.79857,0.46824
5.94949,0.28571,0.4,0.80417,0.46903
6.0202,0.28571,0.4,0.80834,0.46959
6.09091,0.28571,0.4,0.81125,0.47059
6.16162,0.28571,0.4,0.81299,0.47242
6.23232,0.28571,0.4,0.81367,0.47534
6.30303,0.28571,0.4,0.81336,0.47948
6.37374,0.28571,0.4,0.81211,0.4847
6.44444,0.28571,0.4,0.81007,0.49048
6.51515,0.28571,0.4,0.80746,0.49564
6.58586,0.28571,0.4,0.80461,0.49847
6.65657,0.28571,0.4,0.80177,0.49643
6.72727,0.28571,0.4,0.79926,0.48693
6.79798,0.28571,0.4,0.7973,0.46764
6.86869,0.28571,0.4,0.79601,0.43698
6.93939,0.28571,0.4,0.79541,0.39486
7.0101,0.28571,0.4,0.79547,0.34171
7.08081,0.28571,0.4,0.79622,0.27917
7.15152,0.28571,0.4,0.79763,0.20918
7.22222,0.28571,0.4,0.7998,0.13381
7.29293,0.28571,0.4,0.80275,0.05524
7.36364,0.28571,0.4,0.80656,-0.02422
7.43434,0.28571,0.4,0.81113,-0.10221
7.50505,0.28571,0.4,0.8165,-0.17638
7.57576,0.28571,0.4,0.82255,-0.24445
7.64646,0.28571,0.4,0.82912,-0.3044
7.71717,0.28571,0.4,0.83593,-0.35458
7.78788,0.28571,0.4,0.84264,-0.39403
7.85859,0.28571,0.4,0.84885,-0.42255
7.92929,0.28571,0.4,0.85434,-0.44158
1.07071,0.36735,0.4,-0.08265,-0.01469
1.14141,0.36735,0.4,-0.08495,0.01358
1.21212,0.36735,0.4,-0.08496,0.04714
1.28283,0.36735,0.4,-0.08196,0.08507
1.35354,0.36735,0.4,-0.07522,0.1262
1.42424,0.36735,0.4,-0.06398,0.16907
1.49495,0.36735,0.4,-0.04749,0.21195
1.56566,0.36735,0.4,-0.02526,0.25296
1.63636,0.36735,0.4,0.00303,0.29008
1.70707,0.36735,0.4,0.03743,0.32138
1.77778,0.36735,0.4,0.07785,0.34498
1.84848,0.36735,0.4,0.12383,0.35925
1.91919,0.36735,0.4,0.17464,0.36307
1.9899,0.36735,0.4,0.22942,0.35562
2.06061,0.36735,0.4,0.28686,0.33694
2.13131,0.36735,0.4,0.34582,0.30727
2.20202,0.36735,0.4,0.40503,0.26754
2.27273,0.36735,0.4,0.46324,0.21893
2.34343,0.36735,0.4,0.51941,0.16285
2.41414,0.36735,0.4,0.57281,0.10067
2.48485,0.36735,0.4,0.62286,0.03377
2.55556,0.36735,0.4,0.66925,-0.03662
2.62626,0.36735,0.4,0.71182,-0.10924
2.69697,0.36735,0.4,0.75047,-0.1828
2.76768,0.36735,0.4,0.78494,-0.25558
2.83838,0.36735,0.4,0.8148,-0.32547
2.90909,0.36735,0.4,0.83942,-0.38992
2.9798,0.36735,0.4,0.85815,-0.44634
3.05051,0.36735,0.4,0.87055,-0.49257
3.12121,0.36735,0.4,0.87656,-0.52731
3.19192,0.36735,0.4,0.8766,-0.5504
3.26263,0.36735,0.4,0.87153,-0.56277
3.33333,0.36735,0.4,0.86241,-0.56612
3.40404,0.36735,0.4,0.8503,-0.5624
3.47475,0.36735,0.4,0.83619,-0.55365
3.54545,0.36735,0.4,0.82087,-0.54164
3.61616,0.36735,0.4,0.80487,-0.52776
3.68687,0.36735,0.4,0.78844,-0.51303
3.75758,0.36735,0.4,0.77178,-0.49816
3.82828,0.36735,0.4,0.7549,-0.48359
3.89899,0.36735,0.4,0.7377,-0.4696
3.9697,0.36735,0.4,0.72002,-0.4564
4.0404,0.36735,0.4,0.7016,-0.44419
4.11111,0.36735,0.4,0.68208,-0.43327
4.18182,0.36735,0.4,0.66111,-0.42395
4.25253,0.36735,0.4,0.63847,-0.41615
4.32323,0.36735,0.4,0.61435,-0.40909
4.39394,0.36735,0.4,0.58984,-0.40041
4.46465,0.36735,0.4,0.56679,-0.38641
4.53535,0.36735,0.4,0.54752,-0.36298
4.60606,0.36735,0.4,0.53408,-0.32707
4.67677,0.36735,0.4,0.52745,-0.27815
4.74747,0.36735,0.4,0.52765,-0.21784
4.81818,0.36735,0.4,0.53393,-0.14931
4.88889,0.36735,0.4,0.54525,-0.07612
4.9596,0.36735,0.4,0.56065,-0.00139
5.0303,0.36735,0.4,0.57916,0.07194
5.10101,0.36735,0.4,0.59992,0.14151
5.17172,0.36735,0.4,0.62207,0.20551
5.24242,0.36735,0.4,0.64486,0.26247
5.31313,0.36735,0.4,0.66751,0.31163
5.38384,0.36735,0.4,0.68938,0.35248
5.45455,0.36735,0.4,0.70996,0.38519
5.52525,0.36735,0.4,0.72877,0.41029
5.59596,0.36735,0.4,0.7457,0.4289
5.66667,0.36735,0.4,0.76051,0.44187
5.73737,0.36735,0.4,0.77328,0.4506
5.80808,0.36735,0.4,0.78411,0.45624
5.87879,0.36735,0.4,0.79313,0.45982
5.94949,0.36735,0.4,0.80055,0.46235
6.0202,0.36735,0.4,0.80654,0.4645
6.09091,0.36735,0.4,0.81124,0.46689
6.16162,0.36735,0.4,0.81481,0.46998
6.23232,0.36735,0.4,0.81734,0.47407
6.30303,0.36735,0.4,0.81894,0.47926
6.37374,0.36735,0.4,0.81972,0.48541
6.44444,0.36735,0.4,0.8199,0.49188
6.51515,0.36735,0.4,0.81962,0.49745
6.58586,0.36735,0.4,0.81929,0.50034
6.65657,0.36735,0.4,0.81906,0.49808
6.72727,0.36735,0.4,0.81924,0.48797
6.79798,0.36735,0.4,0.81987,0.46809
6.86869,0.36735,0.4,0.82101,0.43681
6.93939,0.36735,0.4,0.82262,0.39395
7.0101,0.36735,0.4,0.82464,0.34023
7.08081,0.36735,0.4,0.82701,0.27712
7.15152,0.36735,0.4,0.8297,0.20649
7.22222,0.36735,0.4,0.83279,0.13044
7.29293,0.36735,0.4,0.83626,0.05118
7.36364,0.36735,0.4,0.84016,-0.029
7.43434,0.36735,0.4,0.84445,-0.10772
7.50505,0.36735,0.4,0.84917,-0.18253
7.57576,0.36735,0.4,0.8542,-0.25113
7.64646,0.36735,0.4,0.85938,-0.31126
7.71717,0.36735,0.4,0.8645,-0.36132
7.78788,0.36735,0.4,0.86941,-0.40052
7.85859,0.36735,0.4,0.87364,-0.42828
7.92929,0.36735,0.4,0.87699,-0.44606
1.07071,0.44898,0.4,0.00777,-0.01454
1.14141,0.44898,0.4,0.01124,0.01128
1.21212,0.44898,0.4,0.0173,0.04183
1.28283,0.44898,0.4,0.02639,0.07601
1.35354,0.44898,0.4,0.03907,0.11256
1.42424,0.44898,0.4,0.05583,0.15007
1.49495,0.44898,0.4,0.07726,0.18694
1.56566,0.44898,0.4,0.10372,0.22153
1.63636,0.44898,0.4,0.13579,0.25187
1.70707,0.44898,0.4,0.17308,0.27655
1.77778,0.44898,0.4,0.21556,0.29388
1.84848,0.44898,0.4,0.26266,0.30265
1.91919,0.44898,0.4,0.31361,0.30187
1.9899,0.44898,0.4,0.3674,0.29118
2.06061,0.44898,0.4,0.42291,0.27063
2.13131,0.44898,0.4,0.47903,0.24054
2.20202,0.44898,0.4,0.53462,0.20169
2.27273,0.44898,0.4,0.58874,0.15511
2.34343,0.44898,0.4,0.64055,0.10199
2.41414,0.44898,0.4,0.68949,0.04339
2.48485,0.44898,0.4,0.73527,-0.01953
2.55556,0.44898,0.4,0.77766,-0.08573
2.62626,0.44898,0.4,0.81639,-0.15398
2.69697,0.44898,0.4,0.85117,-0.22279
2.76768,0.44898,0.4,0.88135,-0.29024
2.83838,0.44898,0.4,0.9062,-0.35399
2.90909,0.44898,0.4,0.92484,-0.41145
2.9798,0.44898,0.4,0.9367,-0.46027
3.05051,0.44898,0.4,0.94162,-0.49882
3.12121,0.44898,0.4,0.93987,-0.52626
3.19192,0.44898,0.4,0.93251,-0.54319
3.26263,0.44898,0.4,0.92046,-0.55052
3.33333,0.44898,0.4,0.90527,-0.5503
3.40404,0.44898,0.4,0.88792,-0.54423
3.47475,0.44898,0.4,0.86942,-0.53413
3.54545,0.44898,0.4,0.85042,-0.52144
3.61616,0.44898,0.4,0.83135,-0.50732
3.68687,0.44898,0.4,0.81241,-0.49255
3.75758,0.44898,0.4,0.79366,-0.47766
3.82828,0.44898,0.4,0.77507,-0.46301
3.89899,0.44898,0.4,0.7565,-0.44877
3.9697,0.44898,0.4,0.73777,-0.43507
4.0404,0.44898,0.4,0.71863,-0.42203
4.11111,0.44898,0.4,0.69877,-0.40984
4.18182,0.44898,0.4,0.67781,-0.39882
4.25253,0.44898,0.4,0.65537,-0.38914
4.32323,0.44898,0.4,0.63137,-0.38058
4.39394,0.44898,0.4,0.60635,-0.37183
4.46465,0.44898,0.4,0.58165,-0.36014
4.53535,0.44898,0.4,0.55948,-0.34163
4.60606,0.44898,0.4,0.54205,-0.31289
4.67677,0.44898,0.4,0.53105,-0.27204
4.74747,0.44898,0.4,0.5271,-0.21951
4.81818,0.44898,0.4,0.52978,-0.15784
4.88889,0.44898,0.4,0.53818,-0.09018
4.9596,0.44898,0.4,0.55125,-0.01997
5.0303,0.44898,0.4,0.56797,0.04995
5.10101,0.44898,0.4,0.58741,0.11717
5.17172,0.44898,0.4,0.60872,0.17976
5.24242,0.44898,0.4,0.63106,0.2362
5.31313,0.44898,0.4,0.65375,0.28564
5.38384,0.44898,0.4,0.67599,0.32751
5.45455,0.44898,0.4,0.69729,0.36183
5.52525,0.44898,0.4,0.71717,0.38902
5.59596,0.44898,0.4,0.73529,0.40962
5.66667,0.44898,0.4,0.75161,0.42509
5.73737,0.44898,0.4,0.76594,0.43608
5.80808,0.44898,0.4,0.7784,0.44382
5.87879,0.44898,0.4,0.78911,0.44938
5.94949,0.44898,0.4,0.79824,0.45363
6.0202,0.44898,0.4,0.80594,0.45734
6.09091,0.44898,0.4,0.81239,0.46112
6.16162,0.44898,0.4,0.8177,0.46545
6.23232,0.44898,0.4,0.82208,0.47063
6.30303,0.44898,0.4,0.82561,0.47677
6.37374,0.44898,0.4,0.82845,0.48365
6.44444,0.44898,0.4,0.83086,0.49064
6.51515,0.44898,0.4,0.83304,0.49645
6.58586,0.44898,0.4,0.83525,0.49921
6.65657,0.44898,0.4,0.83769,0.49651
6.72727,0.44898,0.4,0.84058,0.48601
6.79798,0.44898,0.4,0.8439,0.46551
6.86869,0.44898,0.4,0.84759,0.43379
6.93939,0.44898,0.4,0.8515,0.39057
7.0101,0.44898,0.4,0.85559,0.33664
7.08081,0.44898,0.4,0.85967,0.2733
7.15152,0.44898,0.4,0.86377,0.20249
7.22222,0.44898,0.4,0.86782,0.12618
7.29293,0.44898,0.4,0.87191,0.04672
7.36364,0.44898,0.4,0.87597,-0.03371
7.43434,0.44898,0.4,0.88002,-0.11264
7.50505,0.44898,0.4,0.88403,-0.1876
7.57576,0.44898,0.4,0.88797,-0.25621
7.64646,0.44898,0.4,0.89179,-0.31638
7.71717,0.44898,0.4,0.89528,-0.36618
7.78788,0.44898,0.4,0.8981,-0.40463
7.85859,0.44898,0.4,0.90014,-0.43163
7.92929,0.44898,0.4,0.90116,-0.44792
1.07071,0.53061,0.4,0.13128,-0.01747
1.14141,0.53061,0.4,0.13466,0.00482
1.21212,0.53061,0.4,0.14191,0.03151
1.28283,0.53061,0.4,0.15328,0.06148
1.35354,0.53061,0.4,0.16889,0.0934
1.42424,0.53061,0.4,0.189,0.12583
1.49495,0.53061,0.4,0.2137,0.15723
1.56566,0.53061,0.4,0.24309,0.186
1.63636,0.53061,0.4,0.27716,0.21066
1.70707,0.53061,0.4,0.31579,0.22973
1.77778,0.53061,0.4,0.3586,0.24198
1.84848,0.53061,0.4,0.40496,0.24645
1.91919,0.53061,0.4,0.45417,0.24241
1.9899,0.53061,0.4,0.50531,0.22965
2.06061,0.53061,0.4,0.55746,0.2081
2.13131,0.53061,0.4,0.60946,0.17826
2.20202,0.53061,0.4,0.66067,0.1408
2.27273,0.53061,0.4,0.71026,0.09647
2.34343,0.53061,0.4,0.75771,0.04626
2.41414,0.53061,0.4,0.80252,-0.00897
2.48485,0.53061,0.4,0.84449,-0.06822
2.55556,0.53061,0.4,0.88322,-0.13045
2.62626,0.53061,0.4,0.91809,-0.19419
2.69697,0.53061,0.4,0.9485,-0.25778
2.76768,0.53061,0.4,0.97337,-0.31898
2.83838,0.53061,0.4,0.99174,-0.37536
2.90909,0.53061,0.4,1.00307,-0.42479
2.9798,0.53061,0.4,1.00688,-0.46524
3.05051,0.53061,0.4,1.00366,-0.49585
3.12121,0.53061,0.4,0.99421,-0.51643
3.19192,0.53061,0.4,0.9798,-0.52781
3.26263,0.53061,0.4,0.96178,-0.53129
3.33333,0.53061,0.4,0.94149,-0.52852
3.40404,0.53061,0.4,0.92,-0.52112
3.47475,0.53061,0.4,0.89811,-0.51052
3.54545,0.53061,0.4,0.87637,-0.4979
3.61616,0.53061,0.4,0.85506,-0.48411
3.68687,0.53061,0.4,0.8343,-0.46978
3.75758,0.53061,0.4,0.81405,-0.4553
3.82828,0.53061,0.4,0.79424,-0.44092
3.89899,0.53061,0.4,0.77471,-0.42676
3.9697,0.53061,0.4,0.75527,-0.41291
4.0404,0.53061,0.4,0.73571,-0.39941
4.11111,0.53061,0.4,0.71573,-0.38637
4.18182,0.53061,0.4,0.695,-0.37403
4.25253,0.53061,0.4,0.67313,-0.36264
4.32323,0.53061,0.4,0.64981,-0.35241
4.39394,0.53061,0.4,0.62515,-0.34272
4.46465,0.53061,0.4,0.59998,-0.33185
4.53535,0.53061,0.4,0.57598,-0.31684
4.60606,0.53061,0.4,0.55546,-0.29406
4.67677,0.53061,0.4,0.54046,-0.26093
4.74747,0.53061,0.4,0.53228,-0.21659
4.81818,0.53061,0.4,0.53112,-0.16242
4.88889,0.53061,0.4,0.53628,-0.10121
4.9596,0.53061,0.4,0.54677,-0.03607
5.0303,0.53061,0.4,0.56147,0.02992
5.10101,0.53061,0.4,0.57937,0.09424
5.17172,0.53061,0.4,0.59956,0.15488
5.24242,0.53061,0.4,0.62121,0.21037
5.31313,0.53061,0.4,0.64354,0.25964
5.38384,0.53061,0.4,0.66587,0.30213
5.45455,0.53061,0.4,0.68758,0.33762
5.52525,0.53061,0.4,0.70817,0.36641
5.59596,0.53061,0.4,0.72728,0.38918
5.66667,0.53061,0.4,0.74471,0.40665
5.73737,0.53061,0.4,0.76037,0.41979
5.80808,0.53061,0.4,0.77426,0.42959
5.87879,0.53061,0.4,0.78648,0.43705
5.94949,0.53061,0.4,0.79717,0.44302
6.0202,0.53061,0.4,0.80648,0.44825
6.09091,0.53061,0.4,0.81458,0.45337
6.16162,0.53061,0.4,0.82162,0.45885
6.23232,0.53061,0.4,0.82777,0.46501
6.30303,0.53061,0.4,0.83319,0.47191
6.37374,0.53061,0.4,0.83813,0.47942
6.44444,0.53061,0.4,0.84275,0.4867
6.51515,0.53061,0.4,0.84733,0.49254
6.58586,0.53061,0.4,0.85211,0.49502
6.65657,0.53061,0.4,0.85726,0.49192
6.72727,0.53061,0.4,0.86286,0.48087
6.79798,0.53061,0.4,0.86885,0.45994
