x,y,t,u,v
4.60606,-0.61224,0.7,0.76971,-0.39401
4.67677,-0.61224,0.7,0.78993,-0.33264
4.74747,-0.61224,0.7,0.78135,-0.27004
4.81818,-0.61224,0.7,0.8765,-0.16804
4.88889,-0.61224,0.7,0.88569,-0.08833
4.9596,-0.61224,0.7,1.00091,0.02616
5.0303,-0.61224,0.7,1.01917,0.10935
5.10101,-0.61224,0.7,0.92835,0.15477
5.17172,-0.61224,0.7,1.09307,0.27335
5.24242,-0.61224,0.7,1.00644,0.30544
5.31313,-0.61224,0.7,1.01093,0.35602
5.38384,-0.61224,0.7,0.99557,0.38999
5.45455,-0.61224,0.7,1.03282,0.43005
5.52525,-0.61224,0.7,1.08381,0.46509
5.59596,-0.61224,0.7,0.98805,0.44666
5.66667,-0.61224,0.7,0.95156,0.44069
5.73737,-0.61224,0.7,0.91971,0.43164
5.80808,-0.61224,0.7,0.95966,0.44194
5.87879,-0.61224,0.7,0.93694,0.43098
5.94949,-0.61224,0.7,0.91626,0.41972
6.0202,-0.61224,0.7,0.9354,0.4205
6.09091,-0.61224,0.7,0.8823,0.39891
6.16162,-0.61224,0.7,0.86706,0.3894
6.23232,-0.61224,0.7,0.91435,0.39974
6.30303,-0.61224,0.7,0.85024,0.37597
6.37374,-0.61224,0.7,0.89192,0.38564
6.44444,-0.61224,0.7,0.93587,0.3965
6.51515,-0.61224,0.7,0.85334,0.36855
6.58586,-0.61224,0.7,0.95237,0.39751
6.65657,-0.61224,0.7,0.75606,0.3351
6.72727,-0.61224,0.7,0.85236,0.36405
6.79798,-0.61224,0.7,0.87061,0.36906
6.86869,-0.61224,0.7,0.75943,0.33392
6.93939,-0.61224,0.7,0.68298,0.30908
7.0101,-0.61224,0.7,0.79514,0.34142
7.08081,-0.61224,0.7,0.72636,0.31452
7.15152,-0.61224,0.7,0.74991,0.31133
7.22222,-0.61224,0.7,0.64649,0.26183
7.29293,-0.61224,0.7,0.69003,0.24997
7.36364,-0.61224,0.7,0.63867,0.20029
7.43434,-0.61224,0.7,0.6293,0.15613
7.50505,-0.61224,0.7,0.69214,0.12852
7.57576,-0.61224,0.7,0.68905,0.07638
7.64646,-0.61224,0.7,0.62961,0.0047
7.71717,-0.61224,0.7,0.6091,-0.0552
7.78788,-0.61224,0.7,0.6934,-0.08139
7.85859,-0.61224,0.7,0.69169,-0.13183
7.92929,-0.61224,0.7,0.74202,-0.16274
1.07071,-0.53061,0.7,0.51342,-0.02403
1.14141,-0.53061,0.7,0.60878,0.03032
1.21212,-0.53061,0.7,0.75296,0.10789
1.28283,-0.53061,0.7,0.69927,0.13121
1.35354,-0.53061,0.7,0.68739,0.17331
1.42424,-0.53061,0.7,0.81892,0.26385
1.49495,-0.53061,0.7,0.8688,0.33045
1.56566,-0.53061,0.7,0.87637,0.38271
1.63636,-0.53061,0.7,0.71283,0.37815
1.70707,-0.53061,0.7,0.81292,0.44954
1.77778,-0.53061,0.7,0.73611,0.45849
1.84848,-0.53061,0.7,0.75364,0.48853
1.91919,-0.53061,0.7,0.80733,0.52163
1.9899,-0.53061,0.7,0.73462,0.50778
2.06061,-0.53061,0.7,0.69654,0.49843
2.13131,-0.53061,0.7,0.72111,0.50322
2.20202,-0.53061,0.7,0.65852,0.47711
2.27273,-0.53061,0.7,0.59944,0.44974
2.34343,-0.53061,0.7,0.51513,0.41373
2.41414,-0.53061,0.7,0.49019,0.39707
2.48485,-0.53061,0.7,0.53644,0.40479
2.55556,-0.53061,0.7,0.46371,0.3783
2.62626,-0.53061,0.7,0.43389,0.36623
2.69697,-0.53061,0.7,0.30404,0.32004
2.76768,-0.53061,0.7,0.29756,0.30323
2.83838,-0.53061,0.7,0.25904,0.26231
2.90909,-0.53061,0.7,0.3261,0.23805
2.9798,-0.53061,0.7,0.31334,0.17396
3.05051,-0.53061,0.7,0.28063,0.09258
3.12121,-0.53061,0.7,0.2821,0.01533
3.19192,-0.53061,0.7,0.3237,-0.05162
3.26263,-0.53061,0.7,0.34268,-0.12431
3.33333,-0.53061,0.7,0.37249,-0.18979
3.40404,-0.53061,0.7,0.45613,-0.23293
3.47475,-0.53061,0.7,0.47156,-0.29042
3.54545,-0.53061,0.7,0.38514,-0.37213
3.61616,-0.53061,0.7,0.51766,-0.37821
3.68687,-0.53061,0.7,0.55422,-0.40692
3.75758,-0.53061,0.7,0.54234,-0.4442
3.82828,-0.53061,0.7,0.54552,-0.4713
3.89899,-0.53061,0.7,0.56311,-0.48952
3.9697,-0.53061,0.7,0.56515,-0.50922
4.0404,-0.53061,0.7,0.64639,-0.50185
4.11111,-0.53061,0.7,0.69069,-0.50384
4.18182,-0.53061,0.7,0.69982,-0.51434
4.25253,-0.53061,0.7,0.58243,-0.56052
4.32323,-0.53061,0.7,0.64503,-0.54496
4.39394,-0.53061,0.7,0.70573,-0.52154
4.46465,-0.53061,0.7,0.80725,-0.47439
4.53535,-0.53061,0.7,0.67628,-0.48662
4.60606,-0.53061,0.7,0.7195,-0.43113
4.67677,-0.53061,0.7,0.72371,-0.37508
4.74747,-0.53061,0.7,0.74555,-0.30275
4.81818,-0.53061,0.7,0.85826,-0.19394
4.88889,-0.53061,0.7,0.87094,-0.11105
4.9596,-0.53061,0.7,0.93258,-0.01045
5.0303,-0.53061,0.7,0.87072,0.05116
5.10101,-0.53061,0.7,0.96954,0.15939
5.17172,-0.53061,0.7,0.95874,0.22765
5.24242,-0.53061,0.7,0.97037,0.29474
5.31313,-0.53061,0.7,0.98062,0.35172
5.38384,-0.53061,0.7,0.93724,0.38132
5.45455,-0.53061,0.7,0.92768,0.41068
5.52525,-0.53061,0.7,1.03445,0.46615
5.59596,-0.53061,0.7,0.97423,0.46105
5.66667,-0.53061,0.7,0.97009,0.46635
5.73737,-0.53061,0.7,0.93449,0.45673
5.80808,-0.53061,0.7,1.04055,0.48764
5.87879,-0.53061,0.7,0.99292,0.4686
5.94949,-0.53061,0.7,0.85451,0.42022
6.0202,-0.53061,0.7,0.88187,0.42297
6.09091,-0.53061,0.7,0.98603,0.44968
6.16162,-0.53061,0.7,0.9967,0.44772
6.23232,-0.53061,0.7,0.8927,0.41069
6.30303,-0.53061,0.7,0.85874,0.39605
6.37374,-0.53061,0.7,0.81257,0.37831
6.44444,-0.53061,0.7,0.8391,0.38386
6.51515,-0.53061,0.7,0.85096,0.3855
6.58586,-0.53061,0.7,0.78922,0.3649
6.65657,-0.53061,0.7,0.77497,0.35968
6.72727,-0.53061,0.7,0.84722,0.38189
6.79798,-0.53061,0.7,0.78251,0.36197
6.86869,-0.53061,0.7,0.66312,0.32511
6.93939,-0.53061,0.7,0.70683,0.33823
7.0101,-0.53061,0.7,0.74153,0.34649
7.08081,-0.53061,0.7,0.72704,0.33554
7.15152,-0.53061,0.7,0.73613,0.32594
7.22222,-0.53061,0.7,0.6822,0.2889
7.29293,-0.53061,0.7,0.6045,0.23554
7.36364,-0.53061,0.7,0.74071,0.24009
7.43434,-0.53061,0.7,0.68935,0.17894
7.50505,-0.53061,0.7,0.68036,0.12523
7.57576,-0.53061,0.7,0.66374,0.06561
7.64646,-0.53061,0.7,0.69541,0.01929
7.71717,-0.53061,0.7,0.65512,-0.04935
7.78788,-0.53061,0.7,0.66957,-0.09943
7.85859,-0.53061,0.7,0.70344,-0.14067
7.92929,-0.53061,0.7,0.70797,-0.1873
1.07071,-0.44898,0.7,0.4804,-0.03615
1.14141,-0.44898,0.7,0.53868,0.00998
1.21212,-0.44898,0.7,0.49532,0.03304
1.28283,-0.44898,0.7,0.57582,0.10234
1.35354,-0.44898,0.7,0.56836,0.15069
1.42424,-0.44898,0.7,0.55892,0.20291
1.49495,-0.44898,0.7,0.64579,0.28716
1.56566,-0.44898,0.7,0.62034,0.33569
1.63636,-0.44898,0.7,0.62537,0.38996
1.70707,-0.44898,0.7,0.59017,0.42552
1.77778,-0.44898,0.7,0.70139,0.49841
1.84848,-0.44898,0.7,0.70664,0.52916
1.91919,-0.44898,0.7,0.65372,0.53262
1.9899,-0.44898,0.7,0.6325,0.53745
2.06061,-0.44898,0.7,0.61886,0.53741
2.13131,-0.44898,0.7,0.57628,0.52288
2.20202,-0.44898,0.7,0.57031,0.51598
2.27273,-0.44898,0.7,0.50411,0.48853
2.34343,-0.44898,0.7,0.43412,0.46001
2.41414,-0.44898,0.7,0.39882,0.44404
2.48485,-0.44898,0.7,0.35091,0.42644
2.55556,-0.44898,0.7,0.34793,0.42337
2.62626,-0.44898,0.7,0.23303,0.38182
2.69697,-0.44898,0.7,0.18345,0.35059
2.76768,-0.44898,0.7,0.26386,0.34445
2.83838,-0.44898,0.7,0.26209,0.295
2.90909,-0.44898,0.7,0.2125,0.21463
2.9798,-0.44898,0.7,0.21516,0.13834
3.05051,-0.44898,0.7,0.26074,0.06812
3.12121,-0.44898,0.7,0.31972,-0.0007
3.19192,-0.44898,0.7,0.26064,-0.10543
3.26263,-0.44898,0.7,0.38579,-0.14932
3.33333,-0.44898,0.7,0.39028,-0.22506
3.40404,-0.44898,0.7,0.43485,-0.2812
3.47475,-0.44898,0.7,0.49274,-0.32501
3.54545,-0.44898,0.7,0.48774,-0.37973
3.61616,-0.44898,0.7,0.58871,-0.39302
3.68687,-0.44898,0.7,0.56151,-0.4382
3.75758,-0.44898,0.7,0.59609,-0.45716
3.82828,-0.44898,0.7,0.48843,-0.51456
3.89899,-0.44898,0.7,0.64278,-0.48604
3.9697,-0.44898,0.7,0.67743,-0.49148
4.0404,-0.44898,0.7,0.55875,-0.54247
4.11111,-0.44898,0.7,0.64775,-0.52749
4.18182,-0.44898,0.7,0.6969,-0.52344
4.25253,-0.44898,0.7,0.64014,-0.54987
4.32323,-0.44898,0.7,0.58421,-0.5717
4.39394,-0.44898,0.7,0.55944,-0.57655
4.46465,-0.44898,0.7,0.6254,-0.54291
4.53535,-0.44898,0.7,0.68625,-0.49803
4.60606,-0.44898,0.7,0.72677,-0.44572
4.67677,-0.44898,0.7,0.72719,-0.39222
4.74747,-0.44898,0.7,0.85009,-0.28902
4.81818,-0.44898,0.7,0.72525,-0.25367
4.88889,-0.44898,0.7,0.79593,-0.15146
4.9596,-0.44898,0.7,0.84486,-0.05299
5.0303,-0.44898,0.7,0.81823,0.02202
5.10101,-0.44898,0.7,0.91544,0.13276
5.17172,-0.44898,0.7,0.89527,0.20159
5.24242,-0.44898,0.7,0.89933,0.27024
5.31313,-0.44898,0.7,0.90953,0.33124
5.38384,-0.44898,0.7,0.97973,0.40016
5.45455,-0.44898,0.7,0.96158,0.43057
5.52525,-0.44898,0.7,0.94581,0.45112
5.59596,-0.44898,0.7,0.97361,0.47579
5.66667,-0.44898,0.7,0.84839,0.44523
5.73737,-0.44898,0.7,1.03636,0.50613
5.80808,-0.44898,0.7,1.00241,0.49394
5.87879,-0.44898,0.7,0.91933,0.4639
5.94949,-0.44898,0.7,0.90477,0.45376
6.0202,-0.44898,0.7,0.91265,0.45007
6.09091,-0.44898,0.7,0.91993,0.44626
6.16162,-0.44898,0.7,0.82393,0.41078
6.23232,-0.44898,0.7,0.84202,0.41143
6.30303,-0.44898,0.7,0.82594,0.40223
6.37374,-0.44898,0.7,0.85217,0.407
6.44444,-0.44898,0.7,0.83065,0.39776
6.51515,-0.44898,0.7,0.73768,0.36714
6.58586,-0.44898,0.7,0.79735,0.38477
6.65657,-0.44898,0.7,0.7781,0.37867
6.72727,-0.44898,0.7,0.77085,0.377
6.79798,-0.44898,0.7,0.82009,0.39339
6.86869,-0.44898,0.7,0.7526,0.37347
6.93939,-0.44898,0.7,0.81193,0.3919
7.0101,-0.44898,0.7,0.75546,0.3716
7.08081,-0.44898,0.7,0.69733,0.34594
7.15152,-0.44898,0.7,0.66277,0.32055
7.22222,-0.44898,0.7,0.699,0.3082
7.29293,-0.44898,0.7,0.67956,0.26952
7.36364,-0.44898,0.7,0.6667,0.22388
7.43434,-0.44898,0.7,0.76635,0.2057
7.50505,-0.44898,0.7,0.68909,0.12753
7.57576,-0.44898,0.7,0.68605,0.06899
7.64646,-0.44898,0.7,0.67659,0.00708
7.71717,-0.44898,0.7,0.63621,-0.06414
7.78788,-0.44898,0.7,0.65784,-0.11425
7.85859,-0.44898,0.7,0.71082,-0.15142
7.92929,-0.44898,0.7,0.74696,-0.18963
1.07071,-0.36735,0.7,0.29162,-0.09879
1.14141,-0.36735,0.7,0.3594,-0.04571
1.21212,-0.36735,0.7,0.37424,-0.0005
1.28283,-0.36735,0.7,0.3937,0.05404
1.35354,-0.36735,0.7,0.40578,0.11292
1.42424,-0.36735,0.7,0.39787,0.17036
1.49495,-0.36735,0.7,0.48148,0.25868
1.56566,-0.36735,0.7,0.50682,0.32841
1.63636,-0.36735,0.7,0.50397,0.38594
1.70707,-0.36735,0.7,0.49799,0.43619
1.77778,-0.36735,0.7,0.56567,0.50083
1.84848,-0.36735,0.7,0.47019,0.50502
1.91919,-0.36735,0.7,0.4633,0.52685
1.9899,-0.36735,0.7,0.54862,0.56818
2.06061,-0.36735,0.7,0.44762,0.54399
2.13131,-0.36735,0.7,0.53874,0.57381
2.20202,-0.36735,0.7,0.44404,0.5424
2.27273,-0.36735,0.7,0.41129,0.52901
2.34343,-0.36735,0.7,0.43968,0.53523
2.41414,-0.36735,0.7,0.36719,0.51139
2.48485,-0.36735,0.7,0.2992,0.48881
2.55556,-0.36735,0.7,0.35557,0.50013
2.62626,-0.36735,0.7,0.20827,0.43772
2.69697,-0.36735,0.7,0.25373,0.41889
2.76768,-0.36735,0.7,0.21066,0.35399
2.83838,-0.36735,0.7,0.26866,0.30338
2.90909,-0.36735,0.7,0.24722,0.21504
2.9798,-0.36735,0.7,0.26166,0.12977
3.05051,-0.36735,0.7,0.23461,0.02795
3.12121,-0.36735,0.7,0.38905,-0.01742
3.19192,-0.36735,0.7,0.42353,-0.09722
3.26263,-0.36735,0.7,0.34438,-0.2071
3.33333,-0.36735,0.7,0.3835,-0.27308
3.40404,-0.36735,0.7,0.44309,-0.32417
3.47475,-0.36735,0.7,0.50387,-0.36551
3.54545,-0.36735,0.7,0.5544,-0.40032
3.61616,-0.36735,0.7,0.57518,-0.43502
3.68687,-0.36735,0.7,0.54257,-0.47777
3.75758,-0.36735,0.7,0.59636,-0.4863
3.82828,-0.36735,0.7,0.57306,-0.51281
3.89899,-0.36735,0.7,0.6377,-0.50753
3.9697,-0.36735,0.7,0.56785,-0.54098
4.0404,-0.36735,0.7,0.67369,-0.51801
4.11111,-0.36735,0.7,0.65442,-0.53294
4.18182,-0.36735,0.7,0.6589,-0.53992
4.25253,-0.36735,0.7,0.68153,-0.54
4.32323,-0.36735,0.7,0.68319,-0.54368
4.39394,-0.36735,0.7,0.70763,-0.53446
4.46465,-0.36735,0.7,0.659,-0.53886
4.53535,-0.36735,0.7,0.75986,-0.48443
4.60606,-0.36735,0.7,0.62697,-0.48872
4.67677,-0.36735,0.7,0.67348,-0.42325
4.74747,-0.36735,0.7,0.67844,-0.35798
4.81818,-0.36735,0.7,0.71397,-0.27331
4.88889,-0.36735,0.7,0.82791,-0.15734
4.9596,-0.36735,0.7,0.74124,-0.09997
5.0303,-0.36735,0.7,0.7983,0.00268
5.10101,-0.36735,0.7,0.80478,0.08736
5.17172,-0.36735,0.7,0.83578,0.17474
5.24242,-0.36735,0.7,0.86676,0.25487
5.31313,-0.36735,0.7,1.00884,0.36029
5.38384,-0.36735,0.7,0.98899,0.40484
5.45455,-0.36735,0.7,0.93783,0.42848
5.52525,-0.36735,0.7,0.90042,0.44545
5.59596,-0.36735,0.7,0.86305,0.45253
5.66667,-0.36735,0.7,0.93065,0.48393
5.73737,-0.36735,0.7,0.98425,0.50445
5.80808,-0.36735,0.7,0.8787,0.47082
5.87879,-0.36735,0.7,0.85921,0.4609
5.94949,-0.36735,0.7,0.94583,0.48224
6.0202,-0.36735,0.7,0.87066,0.45261
6.09091,-0.36735,0.7,0.84128,0.4372
6.16162,-0.36735,0.7,0.8501,0.43413
6.23232,-0.36735,0.7,0.88502,0.43985
6.30303,-0.36735,0.7,0.87821,0.4335
6.37374,-0.36735,0.7,0.84073,0.41857
6.44444,-0.36735,0.7,0.81144,0.40717
6.51515,-0.36735,0.7,0.9279,0.44206
6.58586,-0.36735,0.7,0.84666,0.41647
6.65657,-0.36735,0.7,0.77701,0.39545
6.72727,-0.36735,0.7,0.74898,0.3882
6.79798,-0.36735,0.7,0.7618,0.39417
6.86869,-0.36735,0.7,0.71436,0.38122
6.93939,-0.36735,0.7,0.7643,0.39705
7.0101,-0.36735,0.7,0.68114,0.36793
7.08081,-0.36735,0.7,0.74423,0.37855
7.15152,-0.36735,0.7,0.69791,0.34705
7.22222,-0.36735,0.7,0.67635,0.31372
7.29293,-0.36735,0.7,0.66374,0.27346
7.36364,-0.36735,0.7,0.71632,0.24452
7.43434,-0.36735,0.7,0.65214,0.17226
7.50505,-0.36735,0.7,0.70118,0.13005
7.57576,-0.36735,0.7,0.62443,0.04563
7.64646,-0.36735,0.7,0.69666,0.00638
7.71717,-0.36735,0.7,0.62275,-0.07777
7.78788,-0.36735,0.7,0.7111,-0.10936
7.85859,-0.36735,0.7,0.65986,-0.18082
7.92929,-0.36735,0.7,0.70712,-0.21699
1.07071,-0.28571,0.7,0.20521,-0.12416
1.14141,-0.28571,0.7,0.18949,-0.09364
1.21212,-0.28571,0.7,0.19957,-0.04662
1.28283,-0.28571,0.7,0.22934,0.01438
1.35354,-0.28571,0.7,0.25243,0.07999
1.42424,-0.28571,0.7,0.31359,0.16234
1.49495,-0.28571,0.7,0.32209,0.23086
1.56566,-0.28571,0.7,0.2395,0.27084
1.63636,-0.28571,0.7,0.32361,0.35941
1.70707,-0.28571,0.7,0.31326,0.4125
1.77778,-0.28571,0.7,0.30863,0.45899
1.84848,-0.28571,0.7,0.33828,0.50637
1.91919,-0.28571,0.7,0.45971,0.57224
1.9899,-0.28571,0.7,0.44072,0.58518
2.06061,-0.28571,0.7,0.41614,0.58871
2.13131,-0.28571,0.7,0.18823,0.52353
2.20202,-0.28571,0.7,0.2861,0.55645
2.27273,-0.28571,0.7,0.2731,0.55376
2.34343,-0.28571,0.7,0.18264,0.52667
2.41414,-0.28571,0.7,0.2204,0.53796
2.48485,-0.28571,0.7,0.11891,0.50014
2.55556,-0.28571,0.7,0.23098,0.51742
2.62626,-0.28571,0.7,0.23186,0.4838
2.69697,-0.28571,0.7,0.12943,0.39861
2.76768,-0.28571,0.7,0.16577,0.33909
2.83838,-0.28571,0.7,0.23398,0.27569
2.90909,-0.28571,0.7,0.23956,0.18382
2.9798,-0.28571,0.7,0.20932,0.0762
3.05051,-0.28571,0.7,0.30707,0.00733
3.12121,-0.28571,0.7,0.30057,-0.09201
3.19192,-0.28571,0.7,0.34393,-0.17141
3.26263,-0.28571,0.7,0.40141,-0.2398
3.33333,-0.28571,0.7,0.43277,-0.30781
3.40404,-0.28571,0.7,0.49853,-0.35542
3.47475,-0.28571,0.7,0.39266,-0.44583
3.54545,-0.28571,0.7,0.52427,-0.4518
3.61616,-0.28571,0.7,0.54544,-0.48204
3.68687,-0.28571,0.7,0.50311,-0.52305
3.75758,-0.28571,0.7,0.49827,-0.5448
3.82828,-0.28571,0.7,0.65847,-0.50929
3.89899,-0.28571,0.7,0.58615,-0.54168
3.9697,-0.28571,0.7,0.66125,-0.52539
4.0404,-0.28571,0.7,0.70894,-0.51605
4.11111,-0.28571,0.7,0.60599,-0.55302
4.18182,-0.28571,0.7,0.66275,-0.54033
4.25253,-0.28571,0.7,0.66108,-0.54561
4.32323,-0.28571,0.7,0.68798,-0.54038
4.39394,-0.28571,0.7,0.67162,-0.54437
4.46465,-0.28571,0.7,0.67772,-0.53377
4.53535,-0.28571,0.7,0.56002,-0.55033
4.60606,-0.28571,0.7,0.57262,-0.51268
4.67677,-0.28571,0.7,0.70978,-0.42189
4.74747,-0.28571,0.7,0.80878,-0.32963
4.81818,-0.28571,0.7,0.66931,-0.30074
4.88889,-0.28571,0.7,0.67123,-0.22016
4.9596,-0.28571,0.7,0.69332,-0.12884
5.0303,-0.28571,0.7,0.82328,-0.00277
5.10101,-0.28571,0.7,0.7867,0.06987
5.17172,-0.28571,0.7,0.83326,0.16399
5.24242,-0.28571,0.7,0.82284,0.23348
5.31313,-0.28571,0.7,0.77553,0.28299
5.38384,-0.28571,0.7,0.86185,0.36352
5.45455,-0.28571,0.7,0.94287,0.43137
5.52525,-0.28571,0.7,0.85003,0.43417
5.59596,-0.28571,0.7,0.87161,0.46232
5.66667,-0.28571,0.7,0.77365,0.44443
5.73737,-0.28571,0.7,0.94398,0.5029
5.80808,-0.28571,0.7,0.89814,0.48901
5.87879,-0.28571,0.7,0.89785,0.48577
5.94949,-0.28571,0.7,0.89487,0.47963
6.0202,-0.28571,0.7,0.90123,0.47547
6.09091,-0.28571,0.7,0.87262,0.46031
6.16162,-0.28571,0.7,0.85756,0.44979
6.23232,-0.28571,0.7,0.80145,0.42726
6.30303,-0.28571,0.7,0.94298,0.46711
6.37374,-0.28571,0.7,0.87214,0.44201
6.44444,-0.28571,0.7,0.76649,0.40721
6.51515,-0.28571,0.7,0.79871,0.4164
6.58586,-0.28571,0.7,0.84982,0.43261
6.65657,-0.28571,0.7,0.7654,0.40777
6.72727,-0.28571,0.7,0.86428,0.44088
6.79798,-0.28571,0.7,0.80469,0.42523
6.86869,-0.28571,0.7,0.80632,0.42816
6.93939,-0.28571,0.7,0.6985,0.39501
7.0101,-0.28571,0.7,0.71246,0.39548
7.08081,-0.28571,0.7,0.6313,0.35964
7.15152,-0.28571,0.7,0.68179,0.35559
7.22222,-0.28571,0.7,0.70428,0.333
7.29293,-0.28571,0.7,0.66252,0.28036
7.36364,-0.28571,0.7,0.71961,0.24963
7.43434,-0.28571,0.7,0.71129,0.19153
7.50505,-0.28571,0.7,0.71333,0.13172
7.57576,-0.28571,0.7,0.69115,0.06151
7.64646,-0.28571,0.7,0.59417,-0.03304
7.71717,-0.28571,0.7,0.73038,-0.05435
7.78788,-0.28571,0.7,0.66852,-0.13482
7.85859,-0.28571,0.7,0.69063,-0.18536
7.92929,-0.28571,0.7,0.74383,-0.2211
1.07071,-0.20408,0.7,0.04945,-0.16296
1.14141,-0.20408,0.7,0.07861,-0.11645
1.21212,-0.20408,0.7,0.0709,-0.07299
1.28283,-0.20408,0.7,0.18955,0.01758
1.35354,-0.20408,0.7,0.14748,0.06486
1.42424,-0.20408,0.7,0.09608,0.1141
1.49495,-0.20408,0.7,0.17264,0.2057
1.56566,-0.20408,0.7,0.19734,0.28105
1.63636,-0.20408,0.7,0.07236,0.30693
1.70707,-0.20408,0.7,0.23059,0.41508
1.77778,-0.20408,0.7,0.22191,0.46339
1.84848,-0.20408,0.7,0.30716,0.53162
1.91919,-0.20408,0.7,0.28398,0.55649
1.9899,-0.20408,0.7,0.28154,0.57899
2.06061,-0.20408,0.7,0.23788,0.58133
2.13131,-0.20408,0.7,0.18308,0.57506
2.20202,-0.20408,0.7,0.25705,0.6054
2.27273,-0.20408,0.7,0.17595,0.58509
2.34343,-0.20408,0.7,0.14973,0.57828
2.41414,-0.20408,0.7,0.10879,0.55977
2.48485,-0.20408,0.7,0.09062,0.53647
2.55556,-0.20408,0.7,0.13729,0.51612
2.62626,-0.20408,0.7,0.13842,0.46292
2.69697,-0.20408,0.7,0.17821,0.40369
2.76768,-0.20408,0.7,0.16238,0.31287
2.83838,-0.20408,0.7,0.21685,0.2341
2.90909,-0.20408,0.7,0.19455,0.12581
2.9798,-0.20408,0.7,0.265,0.04426
3.05051,-0.20408,0.7,0.35233,-0.03125
3.12121,-0.20408,0.7,0.32633,-0.13865
3.19192,-0.20408,0.7,0.40114,-0.20892
3.26263,-0.20408,0.7,0.43506,-0.28411
3.33333,-0.20408,0.7,0.47681,-0.34718
3.40404,-0.20408,0.7,0.50097,-0.40487
3.47475,-0.20408,0.7,0.52968,-0.44959
3.54545,-0.20408,0.7,0.70917,-0.43613
3.61616,-0.20408,0.7,0.61948,-0.49567
3.68687,-0.20408,0.7,0.57161,-0.53304
3.75758,-0.20408,0.7,0.59285,-0.54138
3.82828,-0.20408,0.7,0.66515,-0.52794
3.89899,-0.20408,0.7,0.68241,-0.52757
3.9697,-0.20408,0.7,0.65817,-0.53748
4.0404,-0.20408,0.7,0.66364,-0.53685
4.11111,-0.20408,0.7,0.67876,-0.533
4.18182,-0.20408,0.7,0.60801,-0.55628
4.25253,-0.20408,0.7,0.6271,-0.55217
4.32323,-0.20408,0.7,0.67544,-0.53856
4.39394,-0.20408,0.7,0.73794,-0.51788
4.46465,-0.20408,0.7,0.62746,-0.54494
4.53535,-0.20408,0.7,0.63081,-0.52674
4.60606,-0.20408,0.7,0.649,-0.49088
4.67677,-0.20408,0.7,0.62534,-0.45363
4.74747,-0.20408,0.7,0.70772,-0.36953
4.81818,-0.20408,0.7,0.70428,-0.30063
4.88889,-0.20408,0.7,0.6651,-0.23428
4.9596,-0.20408,0.7,0.61403,-0.16643
5.0303,-0.20408,0.7,0.72115,-0.04749
5.10101,-0.20408,0.7,0.7991,0.06129
5.17172,-0.20408,0.7,0.78984,0.13915
5.24242,-0.20408,0.7,0.88098,0.24193
5.31313,-0.20408,0.7,0.76361,0.27152
5.38384,-0.20408,0.7,0.77075,0.33003
5.45455,-0.20408,0.7,0.76906,0.37494
5.52525,-0.20408,0.7,0.77269,0.41048
5.59596,-0.20408,0.7,0.76185,0.43123
5.66667,-0.20408,0.7,0.93658,0.50048
5.73737,-0.20408,0.7,0.89589,0.49526
5.80808,-0.20408,0.7,0.88124,0.49246
5.87879,-0.20408,0.7,0.86039,0.48387
5.94949,-0.20408,0.7,0.88419,0.48674
6.0202,-0.20408,0.7,0.87776,0.47902
6.09091,-0.20408,0.7,0.82407,0.45633
6.16162,-0.20408,0.7,0.88867,0.47075
6.23232,-0.20408,0.7,0.86219,0.45761
6.30303,-0.20408,0.7,0.82422,0.44188
6.37374,-0.20408,0.7,0.77908,0.42509
6.44444,-0.20408,0.7,0.83222,0.44007
6.51515,-0.20408,0.7,0.7823,0.42428
6.58586,-0.20408,0.7,0.81194,0.43452
6.65657,-0.20408,0.7,0.77873,0.42645
6.72727,-0.20408,0.7,0.79623,0.43515
6.79798,-0.20408,0.7,0.73725,0.42047
6.86869,-0.20408,0.7,0.81493,0.44753
6.93939,-0.20408,0.7,0.70284,0.41295
7.0101,-0.20408,0.7,0.77703,0.43123
7.08081,-0.20408,0.7,0.72648,0.40312
7.15152,-0.20408,0.7,0.76425,0.39283
7.22222,-0.20408,0.7,0.65208,0.32539
7.29293,-0.20408,0.7,0.71245,0.30149
7.36364,-0.20408,0.7,0.70878,0.24892
7.43434,-0.20408,0.7,0.70154,0.18826
7.50505,-0.20408,0.7,0.61701,0.09881
7.57576,-0.20408,0.7,0.63285,0.03772
7.64646,-0.20408,0.7,0.66464,-0.01935
7.71717,-0.20408,0.7,0.67376,-0.08259
7.78788,-0.20408,0.7,0.70061,-0.13769
7.85859,-0.20408,0.7,0.67417,-0.20514
7.92929,-0.20408,0.7,0.61932,-0.27586
1.07071,-0.12245,0.7,-0.05061,-0.17672
1.14141,-0.12245,0.7,-0.00864,-0.12574
1.21212,-0.12245,0.7,0.00647,-0.07479
1.28283,-0.12245,0.7,-0.13887,-0.06586
1.35354,-0.12245,0.7,0.0043,0.03935
1.42424,-0.12245,0.7,0.02225,0.11049
1.49495,-0.12245,0.7,0.06043,0.19053
1.56566,-0.12245,0.7,0.0152,0.24467
1.63636,-0.12245,0.7,0.02345,0.31275
1.70707,-0.12245,0.7,0.18647,0.42373
1.77778,-0.12245,0.7,0.13934,0.46216
1.84848,-0.12245,0.7,0.19361,0.52357
1.91919,-0.12245,0.7,0.1674,0.5513
1.9899,-0.12245,0.7,0.07439,0.55006
